ciclo,ccaa,prov,nvivi,nivel,npers,edad5,relpp1,sexo1,ncony,npadre,nmadre,rellmili,eciv1,prona1,regna1,nac1,exregna1,anore1,nforma2,rellb,edadest,cursr,ncursr2,cursnr,ncurnr2,hcurnr,rellb,trarem,ayudfa,ausent,rznotb,vincul,nuevem,ocup1,act11,situ,sp,ducon1,ducon2,ducon3,tcontm,tcontd,dren,dcom,proest,regest,parco1,parco2,horasp,horash,horase,extra,extpag,extnpg,rzdifh,traplu,ocuplu1,actplu11,sitplu,horplu,mashor,dismas,rzndish,hordes,busotr,busca,desea,fobact,nbusca,asala,embus,itbu,disp,rzndis,empant,dtant,ocupa,acta1,situa,ofemp,sidi1,sidi2,sidi3,sidac1,sidac2,mun1,prore1,repaire1,traant,aoi,cse,factorel,factorel
179,1,18,21423,1,3,30,3,6,0,2,1,,1,18,,1,,,SU,,32,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,5,1,,6,,,,,3,1,,,2,2,1,,,,5,,23796,
179,1,18,21424,1,1,45,1,1,2,0,0,,2,28,,1,,,SU,,27,3,,3,,,,1,,,,,,2,8,7,3,1,1,,,,152,152,18,,1,,3500,3500,4200,6,,,18,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,11,19400,
179,1,18,21424,1,2,40,2,6,1,0,0,,2,21,,1,,,SU,,25,3,,3,,,,1,,,,,,2,8,7,3,1,1,,,,104,176,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,11,19400,
179,1,18,21424,2,3,0,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,24913,
179,1,18,21424,2,4,0,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,23434,
179,1,18,21425,1,1,30,1,6,2,0,0,,2,8,,1,,,SU,,20,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,5,1,,1,69,,,,2,3,,,2,2,1,,,,6,,32917,
179,1,18,21425,1,2,30,2,1,1,0,0,,2,18,,1,,,SP,,20,3,,3,,,,1,,,,,,7,4,8,,1,1,,,,154,160,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,16,32917,
179,1,18,21425,2,3,0,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,24913,
179,1,18,21425,2,4,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,23434,
179,1,18,21426,1,1,40,1,1,2,0,0,,4,18,,1,,,SG,,18,3,,3,,,,1,,,,,,5,8,7,3,6,,1,7,,6,171,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,14,20728,
179,1,18,21426,1,2,40,2,6,1,0,0,,4,18,,1,,,SU,,22,3,,3,,,,1,,,,,,3,8,7,3,6,,5,0,,99,99,18,,1,,3730,3730,3730,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,11,20728,
179,1,18,21426,2,3,10,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20256,
179,1,18,21426,2,4,5,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,21656,
179,1,18,21427,1,1,60,1,6,2,0,0,,2,18,,1,,,S1,,16,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,5,,,,6,2,1,504,,,,3,3,,,,,1,,,,9,,22752,
179,1,18,21427,1,2,65,2,1,1,0,0,,2,18,,1,,,P1,,12,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,96,,,,3,2,,,,,1,,,,9,,22752,
179,1,18,21427,1,3,20,3,1,0,2,1,,1,18,,1,,,S1,,16,3,,3,,,,1,,,,,,8,5,8,,6,,1,18,,1,25,18,,1,,4800,4800,4800,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,16,22752,
179,1,18,21428,1,1,55,1,1,2,0,0,,2,18,,1,,,S1,,21,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,124,,,,3,2,4,,,,1,,,,9,,28601,
179,1,18,21428,1,2,50,2,6,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,5,5,3,,,,,,,,288,18,,1,,,4400,4400,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,8,28601,
179,1,18,21428,1,3,25,3,1,0,1,2,,1,18,,1,,,SU,,26,3,,1,PE,60,,6,1,6,,,,4,5,6,,,,,,,,13,18,,1,,,3000,3000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,2,1,3,,1,1,1,,,,4,19,28601,
179,1,18,21428,1,4,16,3,1,0,1,2,,1,18,,1,,,SG,,17,2,SG,3,,,,6,1,6,,,,4,5,6,,,,,,,,1,18,,6,7,,2500,2500,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,1,3,,1,1,1,,,,4,19,28601,
179,1,18,21429,1,1,45,1,6,0,0,4,,4,18,,1,,,S1,,28,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,58,,,,2,3,4,5,,,1,,,,9,,20624,
179,1,18,21429,1,2,20,3,6,0,0,1,,1,18,,1,,,S1,,18,3,,3,,,,1,,,,,,9,5,8,,6,,6,0,,1,1,18,,1,,4000,4500,4500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,14,20624,
179,1,18,21429,2,3,10,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20256,
179,1,18,21429,1,4,65,6,6,0,0,0,,3,18,,1,,,AN,,,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,330,,,,,4,5,,,,1,,,,9,,20624,
179,1,18,21429,1,5,45,7,1,0,0,4,,4,18,,1,,,S1,,22,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,181,,,,2,3,4,5,,,1,,,,9,,20624,
179,1,18,21430,1,1,25,1,6,2,0,0,,1,18,,1,,,P2,,19,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,39,,,,2,3,,,2,2,1,,,,6,,38549,
179,1,18,21430,1,2,30,2,1,1,0,0,,1,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,6,9,8,7,2,3,,,2,2,1,,,,6,14,38549,
179,1,18,21431,1,1,65,1,1,0,0,0,,3,18,,1,,,P1,,7,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,212,,,,,2,3,,,,1,,,,9,,34836,
179,1,18,21432,1,1,60,1,1,2,0,0,,2,18,,1,,,P1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,198,,,,3,2,4,,,,1,,,,9,,23780,
179,1,18,21432,1,2,60,2,6,1,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,469,,,,2,3,,,2,2,1,,,,6,,23780,
179,1,18,21433,1,1,65,1,1,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,92,,,,3,2,3,,,,1,,,,9,,27028,
179,1,18,21433,1,2,65,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,164,,,,3,2,3,,,,1,,,,9,,27028,
179,1,18,21433,1,3,30,3,1,0,1,2,,1,7,,1,,,SG,,18,3,,3,,,,1,,,,,,2,8,8,,6,,1,9,,9,9,18,,6,5,1200,1200,1200,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,3,11,27028,
179,1,18,21434,1,1,30,1,6,2,0,0,,2,,128,3,128,9,P2,,12,3,,3,,,,1,,,,,,9,0,8,,1,6,,,,2,2,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,5,68950,
179,1,18,21434,1,2,35,2,1,1,0,0,,2,,128,3,128,9,P2,,12,3,,3,,,,1,,,,,,9,0,8,,1,1,,,,36,64,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,1,3,,,1,1,1,,,,4,5,68950,
179,1,18,21434,1,3,16,7,1,0,0,0,,1,,128,3,128,0,P2,,11,3,,3,,,,1,,,,,,9,0,8,,6,,3,0,,2,2,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,6,,128,,4,5,68950,
179,1,18,21435,1,1,35,1,6,2,0,0,,2,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,7,1,,1,2,9,0,8,1,3,,,2,2,1,,,,6,5,25701,
179,1,18,21435,1,2,35,2,1,1,0,0,,2,18,,1,,,P2,,13,3,,3,,,,1,,,,,,9,0,8,,6,,1,6,,0,6,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,5,25701,
179,1,18,21435,2,3,10,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20256,
179,1,18,21435,2,4,10,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,19994,
179,1,18,21435,2,5,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20355,
179,1,18,21436,1,1,65,1,6,0,0,0,,3,18,,1,,,S1,,44,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,109,,,,3,3,5,,,,1,,,,9,,29320,
179,1,18,21437,1,1,25,1,1,2,0,0,,1,18,,1,,,S1,,16,3,,1,PE,56,,1,,,,,,3,5,8,,1,6,,,,8,100,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,15,39965,
179,1,18,21437,1,2,20,2,6,1,0,0,,1,18,,1,,,S1,,17,3,,1,PE,999,,6,6,1,1,1,,5,5,8,,6,,1,12,,10,22,18,,1,,4000,4000,0,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,13,39965,
179,1,18,21438,1,1,35,1,6,2,0,0,,2,18,,1,,,SU,,21,1,SP,3,,,,1,,,,,,4,7,8,,1,1,,,,15,150,18,,6,6,2500,2500,2500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,13,23488,
179,1,18,21438,1,2,40,2,1,1,0,0,,2,18,,1,,,S1,,14,1,SP,3,,,,1,,,,,,7,4,8,,1,1,,,,193,205,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,16,23488,
179,1,18,21438,2,3,5,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,21656,
179,1,18,21438,2,4,0,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,24913,
179,1,18,21439,1,1,65,1,6,0,0,0,,1,18,,1,,,P2,,12,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,202,,,,3,2,3,,,,1,,,,9,,29320,
179,1,18,21440,1,1,60,1,1,0,0,0,,1,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,2,9,0,8,1,3,,,2,2,1,,,,6,5,36681,
179,1,18,21441,1,1,50,1,1,2,0,0,,2,18,,1,,,SP,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,4,1,,1,14,,,,1,3,,,2,2,1,,,,6,,29003,
179,1,18,21441,1,2,50,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,1,1,1,,5,1,8,,1,1,,,,112,112,18,,6,5,2400,2400,0,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,3,13,29003,
179,1,18,21441,1,3,25,3,1,0,1,2,,1,18,,1,,,SU,,26,3,,3,,,,1,,,,,,4,6,8,,6,,1,6,,4,4,18,,6,5,2500,2500,2500,6,,,,1,3,5,8,1200,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,3,13,29003,
179,1,18,21441,1,4,20,3,6,0,1,2,,1,18,,1,,,SU,,21,1,SU,3,,,,1,,,,,,3,5,8,,6,,1,0,,1,1,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,11,29003,
179,1,18,21442,1,1,65,1,1,2,0,0,,2,18,,1,,,P1,,10,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,105,,,,3,2,,,,,1,,,,9,,23534,
179,1,18,21442,1,2,65,2,6,1,0,0,,2,18,,1,,,P1,,12,3,,3,,,,1,,,,,,9,7,8,,1,1,,,,49,49,18,,6,5,300,300,300,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,14,23534,
179,1,18,21442,1,3,40,3,6,0,1,2,,4,18,,1,,,SU,,21,3,,3,,,,1,,,,,,2,8,8,,6,,1,3,,1,1,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,11,23534,
179,1,18,21442,1,4,30,3,6,0,1,2,,1,18,,1,,,S1,,20,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,5,1,,1,16,,,,2,3,,,2,2,1,,,,6,,23534,
179,1,18,21442,2,5,10,5,1,0,0,3,,,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,19994,
179,1,18,21442,2,6,10,5,1,0,0,3,,,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,19994,
179,1,18,21443,1,1,65,1,6,0,0,0,,3,18,,1,,,AN,,,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,4,5,,,,1,,,,9,,29320,
179,1,18,21444,1,1,55,1,6,0,0,0,,4,18,,1,,,SG,,20,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,5,,,,6,2,1,180,,,,2,3,5,,,,1,,,,9,,31302,
179,1,18,21444,1,2,25,3,1,0,0,1,,1,18,,1,,,SU,,23,3,,3,,,,1,,,,,,8,1,8,,6,,1,12,,11,23,18,,1,,4800,4800,4800,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,2,,,,1,1,1,,,,4,16,31302,
179,1,18,21444,1,3,20,3,1,0,0,1,,1,18,,1,,,SG,,19,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,,9,,31302,
179,1,18,21445,1,1,45,1,1,2,0,0,,2,,115,1,,38,S1,,14,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,359,359,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,13,22070,
179,1,18,21445,1,2,40,2,6,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,5,,,,1,,1,143,,,,3,3,,,,,1,,,,9,,22070,
179,1,18,21445,1,3,16,3,1,0,1,2,,1,18,,1,,,S1,,16,1,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,3,,,,1,,,,9,,22070,
179,1,18,21445,2,4,10,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,19994,
179,1,18,21446,1,1,55,1,1,2,0,0,,4,8,,1,,,SU,,24,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,6,,4,1,,1,36,,,,2,3,,,2,2,1,,,,6,,25875,
179,1,18,21446,1,2,30,2,6,1,0,0,,1,,200,2,200,15,SG,,19,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,4,5,1,,1,15,,,,2,3,,,2,2,1,,,,6,,25875,
179,1,18,21446,2,3,0,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,24913,
179,1,18,21446,2,4,0,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,23434,
179,1,18,21447,1,1,65,1,1,2,0,0,,2,18,,1,,,P1,,10,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,132,,,,3,2,3,,,,1,,,,9,,23194,
179,1,18,21447,1,2,65,2,6,1,0,0,,2,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,1,,,,9,,23194,
179,1,18,21448,1,1,50,1,6,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,5,8,7,4,6,,1,0,,1,7,18,,1,,3000,3000,3000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,14,25256,
179,1,18,21448,1,2,50,2,1,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,36,,,,2,6,,,,,1,,,,9,,25256,
179,1,18,21448,1,3,25,3,6,0,2,1,,1,18,,1,,,SG,,18,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,1,56,,,,3,1,,,,,1,,,,9,,25256,
179,1,18,21448,1,4,20,3,1,0,2,1,,1,18,,1,,,S1,,20,3,,3,,,,1,,,,,,5,9,3,,,,,,,,8,18,,1,,,3730,3730,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,8,25256,
179,1,18,21449,1,1,50,1,6,0,0,0,,4,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,21,,,,3,3,4,5,,,1,,,,9,,33004,
179,1,18,21450,1,1,35,1,1,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,3,5,8,,1,1,,,,2,13,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,13,25087,
179,1,18,21450,1,2,35,2,6,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,5,9,3,,,,,,,,31,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,8,25087,
179,1,18,21450,2,3,5,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20355,
179,1,18,21450,2,4,5,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20355,
179,1,18,21451,1,1,65,1,6,0,0,0,,3,18,,1,,,P1,,11,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,53,,,,3,3,5,,,,1,,,,9,,29320,
179,1,18,21452,1,1,50,1,1,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,9,8,7,4,6,,1,2,,0,0,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,17,23113,
179,1,18,21452,1,2,45,2,6,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,2,6,1,,1,14,,,,1,3,,,2,2,1,,,,6,,23113,
179,1,18,21452,1,3,20,3,1,0,1,2,,1,18,,1,,,SG,,19,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,3,,,,1,,,,9,,23113,
179,1,18,21452,2,4,10,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20256,
179,1,18,21452,1,5,65,6,6,0,0,0,,3,18,,1,,,P1,,20,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,5,,,,,1,,,,9,,23113,
179,1,18,21453,1,1,65,1,6,0,0,0,,3,18,,1,,,SP,,32,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,19,,,,3,3,5,,,,1,,,,9,,22278,
179,1,18,21453,1,3,50,3,6,0,0,1,,1,18,,1,,,SU,,28,3,,3,,,,1,,,,,,2,8,7,3,6,,5,0,,1,420,18,,1,,3730,3730,3730,6,,,,1,5,9,8,2300,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,11,22278,
179,1,18,21454,1,1,65,1,6,0,0,0,,3,,350,1,,23,P2,,12,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,156,,,,3,3,5,,,,1,,,,9,,22278,
179,1,18,21454,1,2,50,3,6,0,0,1,,1,,350,2,350,23,SG,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,7,1,,1,30,,,,1,3,,,2,2,1,,,,6,,22278,
179,1,18,21455,1,1,65,1,6,2,0,0,,2,29,,1,,,SG,,18,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,96,,,,3,2,3,4,,,1,,,,9,,22654,
179,1,18,21455,1,2,65,2,1,1,0,0,,2,18,,1,,,SG,,18,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,228,,,,3,2,4,,,,1,,,,9,,22654,
179,1,18,21455,1,3,35,3,6,0,2,1,,1,18,,1,,,SG,,17,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,207,207,18,,1,,4400,4400,4400,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,13,22654,
179,1,18,21456,1,1,65,1,6,0,0,0,,3,18,,1,,,P1,,11,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,,,,1,,,,9,,29320,
179,1,18,21457,1,1,65,1,6,2,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,157,,,,3,2,3,,,,1,,,,9,,20814,
179,1,18,21457,1,2,65,2,1,1,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,180,,,,3,2,4,,,,1,,,,9,,20814,
179,1,18,21457,1,3,40,3,6,0,2,1,,1,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,2,9,0,8,2,3,,,2,2,1,,,,6,5,20814,
179,1,18,21458,1,1,55,1,6,0,0,0,,1,18,,1,,,AN,,,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,72,,,,3,3,4,5,,,1,,,,9,,30124,
179,1,18,21459,1,1,45,1,1,2,0,0,,2,18,,1,,,SU,,22,3,,1,PE,8,,1,,,,,,1,5,1,,,,,,,,253,18,,1,,,4500,4500,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,7,22804,
